Id,Date,DateLongDescription,DateShortDescription,DayLongName,DayShortName,MonthLongName,MonthShortName,CalendarDay,CalendarWeek,CalendarWeekStartDateId,CalendarWeekEndDateId,CalendarWeekStartDate,CalendarWeekEndDate,CalendarDayInWeek,CalendarMonth,CalendarMonthStartDateId,CalendarMonthEndDateId,CalendarMonthStartDate,CalendarMonthEndDate,CalendarNumberOfDaysInMonth,CalendarDayInMonth,CalendarQuarter,CalendarQuarterStartDateId,CalendarQuarterEndDateId,CalendarQuarterStartDate,CalendarQuarterEndDate,CalendarNumberOfDaysInQuarter,CalendarDayInQuarter,CalendarYear,CalendarYearStartDateId,CalendarYearEndDateId,CalendarYearStartDate,CalendarYearEndDate,CalendarNumberOfDaysInYear
"10418","2022-05-18","Wednesday, May 18, 2022","May 18, 2022","Wednesday","Wed","May","May","138","20","10416","10422","2022-05-16","2022-05-22","3","5","10401","10431","2022-05-01","2022-05-31","31","18","2","10301","10530","2022-04-01","2022-06-30","91","48","2022","10001","11131","2022-01-01","2022-12-31","365"
"10419","2022-05-19","Thursday, May 19, 2022","May 19, 2022","Thursday","Thu","May","May","139","20","10416","10422","2022-05-16","2022-05-22","4","5","10401","10431","2022-05-01","2022-05-31","31","19","2","10301","10530","2022-04-01","2022-06-30","91","49","2022","10001","11131","2022-01-01","2022-12-31","365"
"10420","2022-05-20","Friday, May 20, 2022","May 20, 2022","Friday","Fri","May","May","140","20","10416","10422","2022-05-16","2022-05-22","5","5","10401","10431","2022-05-01","2022-05-31","31","20","2","10301","10530","2022-04-01","2022-06-30","91","50","2022","10001","11131","2022-01-01","2022-12-31","365"
"10421","2022-05-21","Saturday, May 21, 2022","May 21, 2022","Saturday","Sat","May","May","141","20","10416","10422","2022-05-16","2022-05-22","6","5","10401","10431","2022-05-01","2022-05-31","31","21","2","10301","10530","2022-04-01","2022-06-30","91","51","2022","10001","11131","2022-01-01","2022-12-31","365"
"10422","2022-05-22","Sunday, May 22, 2022","May 22, 2022","Sunday","Sun","May","May","142","20","10416","10422","2022-05-16","2022-05-22","7","5","10401","10431","2022-05-01","2022-05-31","31","22","2","10301","10530","2022-04-01","2022-06-30","91","52","2022","10001","11131","2022-01-01","2022-12-31","365"
"10423","2022-05-23","Monday, May 23, 2022","May 23, 2022","Monday","Mon","May","May","143","21","10423","10429","2022-05-23","2022-05-29","1","5","10401","10431","2022-05-01","2022-05-31","31","23","2","10301","10530","2022-04-01","2022-06-30","91","53","2022","10001","11131","2022-01-01","2022-12-31","365"
"10424","2022-05-24","Tuesday, May 24, 2022","May 24, 2022","Tuesday","Tue","May","May","144","21","10423","10429","2022-05-23","2022-05-29","2","5","10401","10431","2022-05-01","2022-05-31","31","24","2","10301","10530","2022-04-01","2022-06-30","91","54","2022","10001","11131","2022-01-01","2022-12-31","365"
"10425","2022-05-25","Wednesday, May 25, 2022","May 25, 2022","Wednesday","Wed","May","May","145","21","10423","10429","2022-05-23","2022-05-29","3","5","10401","10431","2022-05-01","2022-05-31","31","25","2","10301","10530","2022-04-01","2022-06-30","91","55","2022","10001","11131","2022-01-01","2022-12-31","365"
"10426","2022-05-26","Thursday, May 26, 2022","May 26, 2022","Thursday","Thu","May","May","146","21","10423","10429","2022-05-23","2022-05-29","4","5","10401","10431","2022-05-01","2022-05-31","31","26","2","10301","10530","2022-04-01","2022-06-30","91","56","2022","10001","11131","2022-01-01","2022-12-31","365"
"10427","2022-05-27","Friday, May 27, 2022","May 27, 2022","Friday","Fri","May","May","147","21","10423","10429","2022-05-23","2022-05-29","5","5","10401","10431","2022-05-01","2022-05-31","31","27","2","10301","10530","2022-04-01","2022-06-30","91","57","2022","10001","11131","2022-01-01","2022-12-31","365"
"10428","2022-05-28","Saturday, May 28, 2022","May 28, 2022","Saturday","Sat","May","May","148","21","10423","10429","2022-05-23","2022-05-29","6","5","10401","10431","2022-05-01","2022-05-31","31","28","2","10301","10530","2022-04-01","2022-06-30","91","58","2022","10001","11131","2022-01-01","2022-12-31","365"
"10429","2022-05-29","Sunday, May 29, 2022","May 29, 2022","Sunday","Sun","May","May","149","21","10423","10429","2022-05-23","2022-05-29","7","5","10401","10431","2022-05-01","2022-05-31","31","29","2","10301","10530","2022-04-01","2022-06-30","91","59","2022","10001","11131","2022-01-01","2022-12-31","365"
"10430","2022-05-30","Monday, May 30, 2022","May 30, 2022","Monday","Mon","May","May","150","22","10430","10505","2022-05-30","2022-06-05","1","5","10401","10431","2022-05-01","2022-05-31","31","30","2","10301","10530","2022-04-01","2022-06-30","91","60","2022","10001","11131","2022-01-01","2022-12-31","365"
"10431","2022-05-31","Tuesday, May 31, 2022","May 31, 2022","Tuesday","Tue","May","May","151","22","10430","10505","2022-05-30","2022-06-05","2","5","10401","10431","2022-05-01","2022-05-31","31","31","2","10301","10530","2022-04-01","2022-06-30","91","61","2022","10001","11131","2022-01-01","2022-12-31","365"
"10501","2022-06-01","Wednesday, June 1, 2022","Jun 1, 2022","Wednesday","Wed","June","Jun","152","22","10430","10505","2022-05-30","2022-06-05","3","6","10501","10530","2022-06-01","2022-06-30","30","1","2","10301","10530","2022-04-01","2022-06-30","91","62","2022","10001","11131","2022-01-01","2022-12-31","365"
"10502","2022-06-02","Thursday, June 2, 2022","Jun 2, 2022","Thursday","Thu","June","Jun","153","22","10430","10505","2022-05-30","2022-06-05","4","6","10501","10530","2022-06-01","2022-06-30","30","2","2","10301","10530","2022-04-01","2022-06-30","91","63","2022","10001","11131","2022-01-01","2022-12-31","365"
"10503","2022-06-03","Friday, June 3, 2022","Jun 3, 2022","Friday","Fri","June","Jun","154","22","10430","10505","2022-05-30","2022-06-05","5","6","10501","10530","2022-06-01","2022-06-30","30","3","2","10301","10530","2022-04-01","2022-06-30","91","64","2022","10001","11131","2022-01-01","2022-12-31","365"
"10504","2022-06-04","Saturday, June 4, 2022","Jun 4, 2022","Saturday","Sat","June","Jun","155","22","10430","10505","2022-05-30","2022-06-05","6","6","10501","10530","2022-06-01","2022-06-30","30","4","2","10301","10530","2022-04-01","2022-06-30","91","65","2022","10001","11131","2022-01-01","2022-12-31","365"
"10505","2022-06-05","Sunday, June 5, 2022","Jun 5, 2022","Sunday","Sun","June","Jun","156","22","10430","10505","2022-05-30","2022-06-05","7","6","10501","10530","2022-06-01","2022-06-30","30","5","2","10301","10530","2022-04-01","2022-06-30","91","66","2022","10001","11131","2022-01-01","2022-12-31","365"
"10506","2022-06-06","Monday, June 6, 2022","Jun 6, 2022","Monday","Mon","June","Jun","157","23","10506","10512","2022-06-06","2022-06-12","1","6","10501","10530","2022-06-01","2022-06-30","30","6","2","10301","10530","2022-04-01","2022-06-30","91","67","2022","10001","11131","2022-01-01","2022-12-31","365"
"10507","2022-06-07","Tuesday, June 7, 2022","Jun 7, 2022","Tuesday","Tue","June","Jun","158","23","10506","10512","2022-06-06","2022-06-12","2","6","10501","10530","2022-06-01","2022-06-30","30","7","2","10301","10530","2022-04-01","2022-06-30","91","68","2022","10001","11131","2022-01-01","2022-12-31","365"
"10508","2022-06-08","Wednesday, June 8, 2022","Jun 8, 2022","Wednesday","Wed","June","Jun","159","23","10506","10512","2022-06-06","2022-06-12","3","6","10501","10530","2022-06-01","2022-06-30","30","8","2","10301","10530","2022-04-01","2022-06-30","91","69","2022","10001","11131","2022-01-01","2022-12-31","365"
"10509","2022-06-09","Thursday, June 9, 2022","Jun 9, 2022","Thursday","Thu","June","Jun","160","23","10506","10512","2022-06-06","2022-06-12","4","6","10501","10530","2022-06-01","2022-06-30","30","9","2","10301","10530","2022-04-01","2022-06-30","91","70","2022","10001","11131","2022-01-01","2022-12-31","365"
"10510","2022-06-10","Friday, June 10, 2022","Jun 10, 2022","Friday","Fri","June","Jun","161","23","10506","10512","2022-06-06","2022-06-12","5","6","10501","10530","2022-06-01","2022-06-30","30","10","2","10301","10530","2022-04-01","2022-06-30","91","71","2022","10001","11131","2022-01-01","2022-12-31","365"
"10511","2022-06-11","Saturday, June 11, 2022","Jun 11, 2022","Saturday","Sat","June","Jun","162","23","10506","10512","2022-06-06","2022-06-12","6","6","10501","10530","2022-06-01","2022-06-30","30","11","2","10301","10530","2022-04-01","2022-06-30","91","72","2022","10001","11131","2022-01-01","2022-12-31","365"
"10512","2022-06-12","Sunday, June 12, 2022","Jun 12, 2022","Sunday","Sun","June","Jun","163","23","10506","10512","2022-06-06","2022-06-12","7","6","10501","10530","2022-06-01","2022-06-30","30","12","2","10301","10530","2022-04-01","2022-06-30","91","73","2022","10001","11131","2022-01-01","2022-12-31","365"
"10513","2022-06-13","Monday, June 13, 2022","Jun 13, 2022","Monday","Mon","June","Jun","164","24","10513","10519","2022-06-13","2022-06-19","1","6","10501","10530","2022-06-01","2022-06-30","30","13","2","10301","10530","2022-04-01","2022-06-30","91","74","2022","10001","11131","2022-01-01","2022-12-31","365"
"10514","2022-06-14","Tuesday, June 14, 2022","Jun 14, 2022","Tuesday","Tue","June","Jun","165","24","10513","10519","2022-06-13","2022-06-19","2","6","10501","10530","2022-06-01","2022-06-30","30","14","2","10301","10530","2022-04-01","2022-06-30","91","75","2022","10001","11131","2022-01-01","2022-12-31","365"
